stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1150118,H1380,Tukholmankatu,Tukholmankatu,60.191130,24.908040
1150129,H1300,Heikinniementie,Seurasaarentie,60.188350,24.889580
1150130,H1302,Seurasaari,Seurasaarentie,60.188540,24.885750
1150131,H1383,Mäntytie,Tukholmankatu 23,60.191450,24.901290
1150133,H1379,Töölön tulli,Tukholmankatu,60.191180,24.912250
1150134,H1378,Töölön tulli,Tukholmankatu,60.190969,24.912405
1150145,H1324,Meilahden klinikat,Sairaala-alue,60.189857,24.905548
1150207,H1320,Naistenklinikka,Haartmaninkatu,60.189260,24.911050
1150208,H1321,Naistenklinikka,Haartmaninkatu,60.189340,24.911130
1150209,H1323,Haartmaninkatu,Haartmaninkatu,60.190670,24.907810
1150210,H1322,Haartmaninkatu,Haartmaninkatu,60.190670,24.907560
1150211,H1385,Meilahdentie,Paciuksenkatu 17,60.193520,24.894670
1150212,H1384,Meilahdentie,Paciuksenkatu,60.192810,24.895470
1150213,H1387,Paciuksenkaari,Paciuksenkatu,60.195220,24.890700
1150214,H1386,Paciuksenkaari,Paciuksenkatu,60.194200,24.892060
1150216,H1381,Tukholmankatu,Tukholmankatu,60.191300,24.907920
1150217,H1380,Tukholmankatu,Tukholmankatu,60.191130,24.908040
1150431,H0113,Töölön tulli,Tukholmankatu,60.191170,24.911260
1150432,H0114,Töölön tulli,Tukholmankatu 2,60.191130,24.911360
1150433,H0115,Meilahden sairaala,Tukholmankatu 15,60.191280,24.905430
1150434,H0116,Meilahden sairaala,Tukholmankatu,60.191250,24.905580
1150435,H0117,Meilahdentie,Paciuksenkatu,60.193330,24.894560
1150436,H0118,Meilahdentie,Paciuksenkatu,60.193260,24.894630
1150438,H0120,Paciuksenkaari,Paciuksenkatu,60.194450,24.891830
1160101,H1927,Tilkka,Mannerheimintie,60.197890,24.901540
1160104,H1926,Tilkka,Mannerheimintie,60.197710,24.901190
1160105,H1931,Ruskeasuo,Mannerheimintie,60.204140,24.899320
1160107,H1928,Ruskeasuo,Mannerheimintie,60.202460,24.899110
1160109,H1932,Ruskeasuon varikko,Mannerheimintie,60.206997,24.898935
1160112,H2081,Kiskontie,Tenholantie 7,60.202650,24.904440
1160113,H2083,Invalidisäätiö,Tenholantie 10,60.202940,24.907900
1160118,H2084,Ruskeasuon varikko,Hakamäentie,60.207853,24.900612
1160202,H1929,Tilkka,Mannerheimintie,60.198130,24.901520
1160204,H1926,Tilkka,Mannerheimintie,60.197710,24.901190
1160206,H1933,Ruskeasuo,Mannerheimintie,60.205210,24.899330
1160207,H1928,Ruskeasuo,Mannerheimintie,60.202460,24.899110
1160209,H1932,Ruskeasuon varikko,Mannerheimintie,60.206997,24.898935
1160402,H0142,Ruskeasuo,Korppaanmäentie 4,60.203193,24.898717
1160404,H0144,Kytösuontie,Korppaanmäentie 10,60.204017,24.895583
1160415,H0140,Tilkka,Mannerheimintie,60.198317,24.901250
1171120,H2075,Eläintarha,Nordenskiöldinkatu,60.192490,24.930840
1171121,H2088,Ilmalantori,Ilmalantori,60.205915,24.918520
1171122,H2073,Auroran sairaala,Nordenskiöldinkatu,60.191450,24.925540
1171124,H2093,Radiokatu,Radiokatu,60.202410,24.921930
1171125,H2092,Radiokatu,Radiokatu 10,60.202260,24.921510
1171126,H2091,Tv-keskus,Radiokatu,60.203862,24.918633
1171127,H2090,Tv-keskus,Radiokatu,60.203090,24.919420
1171130,H2095,Iso Paja,Radiokatu 5,60.202790,24.924830
1171131,H2094,Iso Paja,Radiokatu 2,60.202670,24.925110
1171135,H2074,Eläintarha,Nordenskiöldinkatu,60.192320,24.928170
1171150,H2188,Ilmalan seisake,Hakamäentie,60.208500,24.918850
1171152,H2107,Palkkatilanportti,Pasilankatu,60.196620,24.928980
1171154,H2097,Kyllikinportti,Pasilankatu,60.201360,24.926650
1171156,H2099,Maistraatinportti,Pasilankatu,60.197899,24.928172
1171157,H2098,Maistraatinportti,Pasilankatu,60.198260,24.927970
1171158,H2096,Kyllikinportti,Pasilankatu,60.201110,24.926640
1171180,H2087,Ilmalantori,Ilmalantori,60.206030,24.918800
1171222,H2073,Auroran sairaala,Nordenskiöldinkatu,60.191450,24.925540
1171229,H2074,Eläintarha,Nordenskiöldinkatu,60.192320,24.928170
1171230,H2095,Iso Paja,Radiokatu 5,60.202850,24.924830
1171231,H2094,Iso Paja,Radiokatu 2,60.202670,24.925110
1171252,H2107,Palkkatilanportti,Pasilankatu,60.196620,24.928980
1171254,H2097,Kyllikinportti,Pasilankatu,60.201360,24.926650
1171256,H2099,Maistraatinportti,Pasilankatu 10,60.198580,24.928000
1171257,H2098,Maistraatinportti,Pasilankatu 10,60.198260,24.927970
1171258,H2096,Kyllikinportti,Pasilankatu,60.201110,24.926640
1171280,H2087,Ilmalantori,Ilmalantori,60.206046,24.918320
1171281,H2090,Tv-keskus,Radiokatu,60.203356,24.919183
1171403,H0604,Palkkatilanportti,Pasilanraitio,60.196150,24.927560
1171404,H0603,Palkkatilanportti,Pasilanraitio 1,60.196330,24.927510
1171405,H0606,Maistraatintori,Pasilanraitio,60.198860,24.925200
1171406,H0605,Maistraatintori,Pasilanraitio,60.198660,24.925390
1171407,H0608,Kyllikinportti,Kyllikinportti 1,60.199750,24.925266
1171409,H0610,Esterinportti,Pasilankatu,60.197980,24.928410
1171410,H0609,Esterinportti,Pasilankatu,60.197823,24.928412
1171442,H0640,Auroran sairaala,Nordenskiöldinkatu,60.191520,24.925390
1171444,H0638,Eläintarha,Nordenskiöldinkatu,60.192600,24.930780
1171445,H0637,Eläintarha,Nordenskiöldinkatu,60.192550,24.930230
1171457,H0602,Eläintarha,Veturitie,60.192680,24.929230
1171458,H0601,Eläintarha,Veturitie,60.192850,24.929250
1172144,H2200,Posti 1,Postintaival,60.212870,24.916770
1172145,H2201,Posti 2,Postintaival,60.216830,24.918780
1172146,H2202,Posti 2,Postintaival,60.216420,24.917830
1173101,H0663,Asemapäällikönkatu,Ratamestarinkatu,60.198243,24.940496
1173102,H2436,Koskelantie,Mäkelänkatu,60.207860,24.945230
1173103,H2165,Junailijankuja,Asemapäällikönk. 9,60.198550,24.937120
1173104,H2164,Junailijankuja,Asemapäällikönk. 10,60.198430,24.937810
1173105,H2181,Pasilan asema,Ratapihantie 7,60.199420,24.934610
1173108,H2184,Vaihdemiehenkatu,Ratapihantie,60.202600,24.932900
1173111,H2430,Pyöräilystadion,Mäkelänkatu,60.200990,24.944550
1173112,H0662,Asemapäällikönkatu,Ratamestarinkatu,60.198037,24.940327
1173113,H0661,Jämsänkatu,Kumpulantie,60.196690,24.941768
1173127,H2105,Teollisuuskatu,Ratapihantie 1,60.196990,24.935840
1173133,H2194,Ilmattarentie,Koskelantie,60.207530,24.939860
1173148,H2102,Pasilansilta,Ratapihantie,60.197700,24.935060
1173201,H0663,Asemapäällikönkatu,Ratamestarinkatu,60.198243,24.940496
1173202,H2436,Koskelantie,Mäkelänkatu,60.207860,24.945230
1173203,H2165,Junailijankuja,Asemapäällikönk.,60.198550,24.937120
1173205,H2181,Pasilan asema,Ratapihantie 7,60.199420,24.934610
1173208,H2184,Vaihdemiehenkatu,Ratapihantie,60.202600,24.932900
1173211,H2430,Pyöräilystadion,Mäkelänkatu,60.200990,24.944550
1173212,H0662,Asemapäällikönkatu,Ratamestarinkatu,60.198037,24.940327
1173213,H0661,Jämsänkatu,Kumpulantie,60.196690,24.941768
1173233,H2194,Ilmattarentie,Koskelantie,60.207530,24.939860
1173401,H0663,Asemapäällikönkatu,Ratamestarinkatu,60.198243,24.940496
1173402,H0662,Asemapäällikönkatu,Ratamestarinkatu,60.198037,24.940327
1173403,H0661,Jämsänkatu,Kumpulantie,60.196690,24.941768
1173416,H0273,Pyöräilystadion,Mäkelänkatu,60.203100,24.945350
1173417,H0274,Pyöräilystadion,Mäkelänkatu,60.202907,24.945287
1173424,H0276,Koskelantie,Mäkelänkatu,60.208160,24.945490
1173429,H0618,Radanrakentajantie,Radanrakentajantie,60.200400,24.941760
1173430,H0617,Radanrakentajantie,Radanrakentajantie,60.200360,24.942210
1173433,H0614,Messukeskus,Rautatieläisenkatu 5,60.201410,24.936780
1173435,H0611,Pasilan asema,Ratapihantie 7,60.199130,24.934910
1174112,H2189,Veturitie,Hakamäentie,60.206610,24.929680
1174128,H2100,Pasilan asema,Pasilansilta,60.198030,24.934250
1174147,H2101,Pasilan asema,Pasilansilta,60.198100,24.933650
1174149,H2190,Veturitie,Hakamäentie,60.206940,24.929190
1174212,H2189,Veturitie,Hakamäentie,60.206610,24.929680
1174228,H2100,Pasilan asema,Pasilansilta,60.198030,24.934250
1174247,H2101,Pasilan asema,Pasilansilta,60.198100,24.933650
1174249,H2190,Veturitie,Hakamäentie,60.206930,24.929160
1174259,H2196,Veturitie,Veturitie,60.206333,24.928572
1174401,H0620,Pasilan asema,Ratapihantie,60.199510,24.934240
1180103,H1923,Kuusitie,Mannerheimintie 93,60.194900,24.903030
1180105,H1920,Kuusitie,Mannerheimintie 146,60.194790,24.902430
1180106,H1922,Kuusitie,Mannerheimintie 148,60.194900,24.902090
1180113,H1919,Töölön tulli,Mannerheimintie 71,60.191570,24.912460
1180121,H2072,Auroran sairaala,Nordenskiöldinkatu,60.191230,24.923660
1180124,H2076,Reijolankatu,Reijolankatu,60.189802,24.919363
1180203,H1925,Kuusitie,Mannerheimintie 93,60.195220,24.902590
1180214,H1921,Töölön tulli,Mannerheimintie 71,60.191690,24.912030
1180221,H2072,Auroran sairaala,Nordenskiöldinkatu,60.191230,24.923660
1180224,H2076,Reijolankatu,Reijolankatu,60.189802,24.919363
1180437,H0133,Töölön tulli,Mannerheimintie 75,60.191860,24.911110
1180438,H0134,Töölön tulli,Mannerheimintie 116,60.191410,24.912310
1180440,H0136,Jalavatie,Mannerheimintie 132,60.193450,24.906480
1180441,H0137,Kuusitie,Mannerheimintie,60.195110,24.902310
1180442,H0138,Kuusitie,Mannerheimintie 150,60.194980,24.902460
1180443,H0639,Auroran sairaala,Nordenskiöldinkatu,60.191150,24.923840
1201129,H1013,Länsiväylä,Porkkalankatu 3,60.164360,24.911120
1201130,H1014,Länsiväylä,Porkkalankatu,60.164310,24.914050
1201131,H1015,Salmisaari,Porkkalankatu 11,60.163380,24.904400
1201132,H1016,Salmisaari,Porkkalankatu,60.163380,24.905050
1201134,H0215,Itämerenkatu,Itämerenkatu 2,60.163533,24.920651
1201136,H0213,Ruoholahti(M),Itämerenkatu 16,60.163350,24.914840
1201140,H1166,Länsisatamankatu,Länsisatamankatu,60.163330,24.907880
1201229,H1011,Länsiväylä,Porkkalankatu 1,60.164550,24.913270
1201403,H0291,Länsisatamankatu,Länsisatamankatu,60.162880,24.907950
1201429,H0215,Itämerenkatu,Itämerenkatu 4,60.163533,24.920651
1201431,H0213,Ruoholahti(M),Itämerenkatu 19,60.163350,24.914840
1201432,H0214,Ruoholahti(M),Itämerenkatu 14,60.163450,24.914180
1201433,H0212,Salmisaari,Itämerenkatu,60.163319,24.905440
1203402,H0293,Crusellinsilta,Länsisatamankatu,60.159460,24.909160
1203404,H0295,Saukonpaasi,Länsisatamankatu,60.157010,24.911410
1203406,H0297,Huutokonttori,Tyynenmerenkatu,60.159900,24.921350
1203408,H0299,Bunkkeri,Tyynenmerenkatu,60.155760,24.921130
1204101,H1195,Hernesaaren laituri,Hernesaarenranta,60.148280,24.923380
1210101,H3021,Ristikkokatu,Hämeentie,60.192610,24.964800
1210103,H3023,Vallilan varikko,Hämeentie 85,60.196270,24.962780
1210117,H3002,Vanha talvitie,Työpajakatu,60.189180,24.973140
1210163,H3008,Haukilahdenkatu,Hermannin rantatie,60.198240,24.969380
1210201,H3021,Ristikkokatu,Hämeentie,60.192610,24.964800
1210217,H3002,Vanha talvitie,Työpajakatu,60.189180,24.973140
1220101,H2155,Elimäenkatu,Sturenkatu 21,60.193020,24.953820
1220103,H2419,Hattulantie,Mäkelänkatu,60.195310,24.955830
1220104,H3024,Vallilan varikko,Hämeentie,60.195510,24.962720
1220105,H3025,Paavalin kirkko,Hämeentie,60.198420,24.962050
1220106,H2425,Mäkelänrinne,Mäkelänkatu,60.197730,24.949840
1220107,H0653,Fleminginkatu,Aleksis Kiven k. 11,60.189830,24.951900
1220108,H2426,Mäkelänrinne,Mäkelänkatu,60.197470,24.949550
1220109,H0655,Sturenkatu,Aleksis Kiven katu,60.191078,24.948312
1220111,H2416,Vallilan kirjasto,Mäkelänkatu,60.192010,24.961020
1220112,H2177,Päijänteentie,Teollisuuskatu 3,60.190910,24.956090
1220113,H2178,Päijänteentie,Teollisuuskatu,60.191190,24.954340
1220114,H2173,Pasilan konepaja,Teollisuuskatu 25,60.194732,24.946392
1220115,H2176,Telekatu,Teollisuuskatu,60.193260,24.949250
1220117,H2174,Pasilan konepaja,Teollisuuskatu,60.195280,24.944430
1220118,H2159,Junatie,Aleksis Kiven katu,60.189500,24.960510
1220119,H2179,Junatie,Junatie,60.189640,24.963090
1220120,H2180,Junatie,Junatie,60.189530,24.962310
1220121,H2157,Kustaankatu,Aleksis Kiven katu,60.189470,24.956520
1220124,H2133,Kotkankatu,Aleksis Kiven katu,60.193510,24.942780
1220125,H2131,Sipoonkatu,Aleksis Kiven katu,60.195120,24.938860
1220127,H3026,Paavalin kirkko,Hämeentie,60.198170,24.961530
1220130,H2153,Sturenkatu,Sturenkatu,60.191140,24.950040
1220134,H2175,Telekatu,Teollisuuskatu,60.193210,24.950050
1220180,H2154,Elimäenkatu,Sturenkatu 26,60.193810,24.955310
1220181,H2421,Hattulantie,Mäkelänkatu,60.195650,24.954990
1220182,H2420,Hattulantie,Mäkelänkatu,60.195310,24.954940
1220184,H2415,Vallilan kirjasto,Mäkelänkatu,60.191810,24.961790
1220201,H2155,Elimäenkatu,Sturenkatu 21,60.193020,24.953820
1220204,H3024,Vallilan varikko,Hämeentie,60.195510,24.962720
1220205,H3027,Paavalin kirkko,Hämeentie,60.199220,24.962060
1220207,H2427,Mäkelänrinne,Mäkelänkatu,60.197880,24.949406
1220208,H2426,Mäkelänrinne,Mäkelänkatu,60.197470,24.949550
1220209,H2415,Vallilan kirjasto,Mäkelänkatu,60.191810,24.961790
1220211,H2416,Vallilan kirjasto,Mäkelänkatu,60.192010,24.961020
1220217,H2174,Pasilan konepaja,Teollisuuskatu,60.195270,24.944540
1220218,H2177,Päijänteentie,Teollisuuskatu 3,60.190910,24.956090
1220219,H2179,Junatie,Junatie,60.189640,24.963090
1220220,H2180,Junatie,Junatie,60.189530,24.962310
1220221,H2178,Päijänteentie,Teollisuuskatu,60.191190,24.954340
1220282,H2423,Hattulantie,Mäkelänkatu,60.195770,24.954660
1220283,H2420,Hattulantie,Mäkelänkatu,60.195310,24.954940
1220284,H2173,Pasilan konepaja,Teollisuuskatu 25,60.194740,24.946360
1220285,H2176,Telekatu,Teollisuuskatu,60.193280,24.949330
1220402,H0660,Jämsänkatu,Kumpulantie,60.196680,24.943050
1220404,H0330,Paavalin kirkko,Hämeentie,60.198317,24.961737
1220407,H0316,Lautatarhankatu,Hämeentie 68,60.190000,24.964360
1220409,H0318,Hauhon puisto,Hämeentie,60.193080,24.964600
1220411,H0320,Vallilan varikko,Hämeentie 94,60.196450,24.962450
1220415,H0264,Roineentie,Sturenkatu 18,60.192960,24.953400
1220416,H0265,Hattulantie,Mäkelänkatu 31,60.195080,24.955900
1220417,H0266,Hattulantie,Mäkelänkatu 30,60.194800,24.956350
1220418,H0267,Rautalammintie,Mäkelänkatu 37,60.196330,24.952800
1220419,H0268,Rautalammintie,Mäkelänkatu 46,60.196010,24.953430
1220420,H0269,Mäkelänrinne,Mäkelänkatu 45,60.197810,24.949100
1220421,H0270,Mäkelänrinne,Mäkelänkatu 60,60.197550,24.949610
1220422,H0331,Lautatarhankatu,Mäkelänkatu 3,60.190050,24.963610
1220423,H0332,Lautatarhankatu,Mäkelänkatu,60.189860,24.963750
1220424,H0333,Vallilan kirjasto,Mäkelänkatu 13,60.192280,24.961100
1220425,H0334,Vallilan kirjasto,Mäkelänkatu 6,60.192062,24.961208
1220426,H0271,Uintikeskus,Mäkelänkatu,60.200280,24.945010
1220427,H0272,Uintikeskus,Mäkelänkatu,60.200092,24.945157
1220428,H0658,Pasilan konepaja,Traverssikuja,60.194300,24.944990
1220429,H0659,Pasilan konepaja,Traverssikuja,60.194380,24.945260
1220430,H0656,Kotkankatu,Aleksis Kiven Katu,60.192900,24.943870
1220431,H0657,Kotkankatu,Aleksis Kiven Katu,60.193040,24.943610
1220433,H0655,Sturenkatu,Aleksis Kiven Katu,60.191078,24.948312
1220434,H0612,Pasilan asema,Ratapihantie,60.199050,24.934410
1220435,H0653,Fleminginkatu,Aleksis Kiven Katu,60.189850,24.951950
1230101,H3044,Kaironkatu,Hämeentie,60.210234,24.976613
1230103,H3042,Arabia,Hämeentie,60.208080,24.974740
1230109,H3037,Kumpulan kampus,Hämeentie,60.203120,24.967300
1230112,H3036,Kumpulan kampus,Hämeentie,60.203160,24.966570
1230114,H3040,Kokkosaarenkatu,Hämeentie,60.205930,24.972550
1230201,H3044,Kaironkatu,Hämeentie,60.210120,24.976740
1230203,H3042,Arabia,Hämeentie,60.208080,24.974740
1230209,H3037,Kumpulan kampus,Hämeentie,60.203120,24.967300
1230212,H3036,Kumpulan kampus,Hämeentie,60.203160,24.966570
1230214,H3040,Kokkosaarenkatu,Hämeentie,60.205930,24.972550
1230406,H0336,Arabiankatu,Arabiankatu 2,60.207090,24.974420
1230407,H0327,Arabianranta,Arabianranta,60.208016,24.978066
1230410,H0328,Toukoniitty,Hämeentie 122,60.203980,24.968780
1240101,H3065,Valtimontie,Koskelantie,60.214900,24.964630
1240103,H3029,Kumpulan kampus,Kustaa Vaasan tie,60.203679,24.965952
1240105,H3077,Intiankatu,Väinö Auerin katu,60.208780,24.967340
1240106,H3030,Sumatrantie,Kustaa Vaasan tie,60.206990,24.967438
1240109,H2429,Pyöräilystadion,Mäkelänkatu,60.201150,24.945290
1240110,H2431,Pyöräilystadion,Mäkelänkatu,60.201420,24.945400
1240113,H3054,Sofianlehto,Isonniitynkatu,60.202700,24.946390
1240114,H3055,Kätilöopisto,Sofianlehdonkatu,60.203980,24.950370
1240115,H3056,Kätilöopisto,Sofianlehdonkatu,60.203710,24.950460
1240118,H3028,Kumpulan kampus,Kustaa Vaasan tie,60.203978,24.965546
1240121,H3031,Sumatrantie,Kustaa Vaasan tie,60.208114,24.968409
1240122,H3033,Valtimontie,Kustaa Vaasan tie,60.212180,24.970280
1240123,H3032,Valtimontie,Kustaa Vaasan tie,60.212790,24.970200
1240133,H3597,A.I. Virtasen aukio,Gustaf Hällströmin k,60.204880,24.963850
1240134,H3596,A.I. Virtasen aukio,Väinö Auerin katu,60.205830,24.962930
1240181,H3058,Vähänkyröntie,Sofianlehdonkatu,60.206490,24.947810
1240203,H3029,Kumpulan kampus,Kustaa Vaasan tie,60.203680,24.965950
1240205,H3077,Intiankatu,Väinö Auerin katu,60.208780,24.967340
1240210,H2433,Pyöräilystadion,Mäkelänkatu,60.203250,24.945640
1240213,H3597,A.I. Virtasen aukio,Gustaf Hällströmin k,60.204820,24.963940
1240214,H3596,A.I. Virtasen aukio,Väinö Auerin katu,60.205880,24.962970
1240218,H3028,Kumpulan kampus,Kustaa Vaasan tie,60.203980,24.965550
1240298,H3032,Valtimontie,Kustaa Vaasan tie,60.212790,24.970200
1240299,H3033,Valtimontie,Kustaa Vaasan tie,60.212180,24.970280
1240419,H0326,Kyläsaarenkatu,Hämeentie,60.203100,24.965650
1250101,H2435,Koskelantie,Mäkelänkatu,60.209530,24.945340
1250103,H2437,Käpylänaukio,Mäkelänkatu,60.212460,24.943900
1250104,H2438,Käpylänaukio,Mäkelänkatu,60.212680,24.943310
1250105,H3081,Joukolan puisto,Intiankatu,60.212900,24.959260
1250106,H3082,Joukolan puisto,Intiankatu,60.213030,24.958970
1250107,H3091,Väinölänkuja,Käpyläntie,60.214740,24.958850
1250108,H3090,Väinölänkuja,Käpyläntie,60.214360,24.958520
1250111,H3059,Kalervonkatu,Koskelantie,60.208850,24.947160
1250112,H3060,Kalervonkatu,Koskelantie,60.209380,24.947610
1250113,H3061,Olympiakylä,Koskelantie,60.210960,24.952560
1250114,H3062,Olympiakylä,Koskelantie,60.211080,24.952030
1250115,H3063,Joukolan puisto,Koskelantie,60.212490,24.956480
1250116,H3064,Joukolan puisto,Koskelantie,60.212380,24.955360
1250117,H3135,Käpylän paloasema,Kullervonkatu,60.216440,24.955970
1250118,H3136,Käpylän paloasema,Kullervonkatu,60.216190,24.956420
1250120,H3138,Panuntie,Panuntie,60.218830,24.949820
1250133,H2136,Mäkelänkatu,Koskelantie,60.208630,24.944080
1250180,H3092,Koskelan sairaala,Käpyläntie,60.216910,24.959400
1250201,H2435,Koskelantie,Mäkelänkatu,60.209530,24.945340
1250203,H2439,Käpylänaukio,Mäkelänkatu,60.212820,24.943510
1250204,H2438,Käpylänaukio,Mäkelänkatu,60.212680,24.943310
1250205,H3081,Joukolan puisto,Intiankatu,60.212900,24.959230
1250206,H3082,Joukolan puisto,Intiankatu,60.213030,24.958970
1250211,H3059,Kalervonkatu,Koskelantie,60.208850,24.947160
1250212,H3060,Kalervonkatu,Koskelantie,60.209380,24.947610
1250213,H3061,Olympiakylä,Koskelantie,60.210960,24.952560
1250214,H3062,Olympiakylä,Koskelantie,60.211080,24.952030
1250215,H3063,Joukolan puisto,Koskelantie,60.212490,24.956480
1250216,H3064,Joukolan puisto,Koskelantie,60.212320,24.955190
1250233,H2136,Mäkelänkatu,Koskelantie,60.208630,24.944100
1250426,H0280,Kimmontie,Mäkelänkatu 84,60.210375,24.944520
1250428,H0282,Käpylänaukio,Mäkelänkatu 98,60.212890,24.943440
1250430,H0284,Metsolantie,Pohjolankatu 18,60.215140,24.948660
1250431,H0285,Pohjolanaukio,Pohjolanaukio,60.216580,24.954480
1260102,H3066,Valtimontie,Koskelantie,60.215150,24.964380
1260104,H3084,Kunnalliskodintie,Kunnalliskodintie,60.216450,24.967020
1260108,H3088,Koskela,Voudintie,60.219700,24.964280
1260109,H3093,Koskelan sairaala,Käpyläntie,60.217130,24.959840
1260110,H3095,Taivaskallio,Oulunkyläntie,60.219900,24.962080
1260111,H3094,Taivaskallio,Oulunkyläntie,60.219900,24.961860
1260113,H3096,Jaalantie,Oulunkyläntie,60.221710,24.963910
1260114,H3099,Kotoniityntie,Oulunkyläntie,60.223620,24.966270
1260115,H3098,Kotoniityntie,Oulunkyläntie,60.223560,24.965960
1260180,H3086,Antti Korpin tie,Antti Korpin tie,60.218390,24.966270
1260202,H3066,Valtimontie,Koskelantie,60.215150,24.964380
1270102,H3046,Annalantie,Hämeentie,60.212520,24.978440
1270103,H3047,Annalantie,Hämeentie,60.213160,24.979170
1270104,H3069,Vanhakaupunki,Viikintie,60.217158,24.981087
1270107,H3070,Vanhakaupunki,Koskelantie,60.217050,24.979000
1270202,H3046,Annalantie,Hämeentie,60.212520,24.978440
1270203,H3047,Annalantie,Hämeentie,60.213160,24.979170
1270204,H3069,Vanhakaupunki,Viikintie,60.217160,24.981090
1281105,H2231,Pirjontie,Pirjontie,60.234230,24.929880
1281107,H2239,Pirjontie,Pakilantie,60.234720,24.930700
1281112,H2227,Pirkkola,Pirkkolantie,60.230750,24.919430
1281114,H2226,Pirkkola,Pirkkolantie,60.230830,24.920030
1281115,H2225,Pirkkolan urheilup.,Pirkkolantie,60.229970,24.916370
1281116,H2224,Pirkkolan urheilup.,Pirkkolantie,60.230120,24.917640
1281155,H1946,Pirkkolan urheilup.,Hämeenlinnanväylä,60.232250,24.902370
1281160,H1639,Hämeenlinnanväylä,Pirkkolantie,60.227752,24.906348
1281205,H2231,Pirjontie,Pirjontie,60.234230,24.929880
1281207,H2239,Pirjontie,Pakilantie,60.234720,24.930700
1281212,H2227,Pirkkola,Pirkkolantie,60.230750,24.919430
1281214,H2226,Pirkkola,Pirkkolantie,60.230830,24.920030
1281252,H1945,Pirkkolantie,Hämeenlinnanväylä,60.228610,24.906300
1281255,H1946,Pirkkolan urheilup.,Hämeenlinnanväylä,60.232250,24.902370
1281260,H1639,Hämeenlinnanväylä,Pirkkolantie,60.227750,24.906340
1282101,H2235,Paanutie,Pakilantie,60.230100,24.938390
1282102,H2234,Paanutie,Pakilantie,60.230110,24.937800
1282103,H2237,Maunula,Pakilantie,60.231790,24.933860
1282104,H2236,Maunula,Pakilantie,60.231540,24.933810
1282106,H2238,Pirjontie,Pakilantie,60.233510,24.931710
1282137,H2214,Koivikkotie,Männikkötie,60.225260,24.930700
1282139,H2216,Vesakkotie,Männikkötie,60.227720,24.926670
1282140,H2222,Metsäpuronkuja,Metsäpurontie,60.228830,24.923720
1282142,H2215,Vesakkotie,Metsäpurontie,60.228270,24.926730
1282143,H2220,Vesakkotie,Metsäpurontie,60.228100,24.925670
1282145,H2218,Kuusikkotie,Metsäpurontie,60.229823,24.929010
1282149,H2259,Suursuon sairaala,Suursuonlaita,60.234399,24.934150
1282201,H2235,Paanutie,Pakilantie,60.230100,24.938390
1282202,H2234,Paanutie,Pakilantie,60.230110,24.937800
1282203,H2237,Maunula,Pakilantie,60.231790,24.933860
1282204,H2236,Maunula,Pakilantie,60.231540,24.933810
1282206,H2238,Pirjontie,Pakilantie,60.233510,24.931710
1283131,H2208,Tinasepäntie,Tuusulanväylä ramppi,60.221050,24.943100
1283133,H2210,Vaskisepäntie,Asesepäntie,60.220990,24.938060
1284102,H3166,Mäkitorpantie,Oulunkyläntie,60.228730,24.964210
1284103,H2233,Tuusulanväylä,Käskynhaltijantie,60.229720,24.941970
1284104,H2232,Tuusulanväylä,Käskynhaltijantie,60.229680,24.944520
1284115,H2441,Käpylän asema,Tuusulanväylä,60.221170,24.945740
1284116,H2440,Käpylän asema,Tuusulanväylä,60.221020,24.945000
1284117,H3119,Oulunkylän tori,Siltavoudintie,60.229960,24.965250
1284118,H3118,Oulunkylän tori,Siltavoudintie,60.229680,24.964600
1284121,H3120,Ruutanatie,Siltavoudintie,60.230740,24.966710
1284122,H3153,Patola,Käskynhaltijantie,60.233850,24.965080
1284123,H3122,Patola,Siltavoudintie,60.233600,24.966770
1284124,H3151,Norrtäljentie,Käskynhaltijantie,60.232380,24.957720
1284125,H3152,Norrtäljentie,Käskynhaltijantie,60.232680,24.959620
1284126,H3149,Mestarintie,Käskynhaltijantie,60.231080,24.952200
1284127,H3147,Kustaankartano,Käskynhaltijantie,60.230220,24.947760
1284128,H3150,Mestarintie,Käskynhaltijantie,60.231330,24.953980
1284129,H3148,Kustaankartano,Käskynhaltijantie,60.229990,24.947310
1284151,H3111,Oltermannintie,Mäkitorpantie,60.223128,24.948895
1284152,H3110,Oltermannintie,Mäkitorpantie,60.222696,24.947854
1284153,H3109,Panuntie,Tuusulanväylä ramppi,60.221250,24.946780
1284154,H3112,Kylävoudintie,Mäkitorpantie,60.224870,24.952280
1284156,H3114,Paturintie,Mäkitorpantie,60.227020,24.956060
1284159,H3124,Siltavoudinkuja,Siltavoudintie,60.237350,24.963670
1284168,H3142,Kustaankartano,Kivalterintie,60.227600,24.950350
1284170,H3144,Kivalterintie,Kivalterintie,60.229540,24.951480
1284171,H3146,Mestarintie,Mestarintie,60.230730,24.953090
1284172,H3154,Patola,Käskynhaltijantie,60.234250,24.967530
1284174,H3155,Mikkolantie,Käskynhaltijantie,60.235390,24.970340
1284175,H3156,Mikkolantie,Käskynhaltijantie,60.236090,24.972540
1284177,H3158,Oulunkylän rantap.,Käskynhaltijantie,60.238100,24.976440
1284178,H3157,Oulunkylän rantap.,Käskynhaltijantie,60.236990,24.974540
1284186,H2443,Käskynhaltijantie,Tuusulanväylä,60.229780,24.943770
